GEN_ID,PLANT_NAME,PLANT_TYPE,FUEL_TYPE,ZONE,BUS,PG,PMAX,PMIN,COST
10143_B_ABB01,Colver Green Energy,Coal Steam,Waste Coal,PJM_PENE,0,0,110.0,0,5.53
10151_B_BLR1A,Grant Town Power Plant,Coal Steam,Waste Coal,PJM_AP,0,0,40.0,0,5.53
10151_B_BLR1B,Grant Town Power Plant,Coal Steam,Waste Coal,PJM_AP,0,0,40.0,0,5.53
10343_B_SG-101,Foster Wheeler Mt Carmel Cogen,Coal Steam,Waste Coal,PJM_WMAC,0,0,43.0,0,5.53
1040_B_1,Whitewater Valley,Coal Steam,Bituminous,PJM_West,0,0,35.0,0,2.14
1040_B_2,Whitewater Valley,Coal Steam,Bituminous,PJM_West,0,0,65.0,0,2.14
10435_B_SG101A,Camden Resource Recovery Facility,Municipal Solid Waste,MSW,PJM_EMAC,0,0,11.0,0,0.0
10435_B_SG101B,Camden Resource Recovery Facility,Municipal Solid Waste,MSW,PJM_EMAC,0,0,11.0,0,0.0
10435_B_SG101C,Camden Resource Recovery Facility,Municipal Solid Waste,MSW,PJM_EMAC,0,0,11.0,0,0.0
10746_B_BLR1,Covanta Delaware Valley,Municipal Solid Waste,MSW,PJM_EMAC,0,0,13.3,0,0.0
10746_B_BLR2,Covanta Delaware Valley,Municipal Solid Waste,MSW,PJM_EMAC,0,0,13.3,0,0.0
10746_B_BLR3,Covanta Delaware Valley,Municipal Solid Waste,MSW,PJM_EMAC,0,0,13.3,0,0.0
10746_B_BLR4,Covanta Delaware Valley,Municipal Solid Waste,MSW,PJM_EMAC,0,0,13.3,0,0.0
10746_B_BLR5,Covanta Delaware Valley,Municipal Solid Waste,MSW,PJM_EMAC,0,0,13.3,0,0.0
10746_B_BLR6,Covanta Delaware Valley,Municipal Solid Waste,MSW,PJM_EMAC,0,0,13.3,0,0.0
1353_B_BSU1,Big Sandy,O/G Steam,Natural Gas,PJM_West,0,0,260.0,0,2.55
1384_B_1,Cooper,Coal Steam,Bituminous,PJM_West,0,0,116.0,0,2.14
1384_B_2,Cooper,Coal Steam,Bituminous,PJM_West,0,0,225.0,0,2.14
1571_B_3,Chalk Point Power,O/G Steam,Natural Gas,PJM_SMAC,0,0,595.0,0,2.55
1571_B_4,Chalk Point Power,O/G Steam,Natural Gas,PJM_SMAC,0,0,585.0,0,2.55
10633_G_GT2,Hopewell Cogeneration,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_Dom,0,0,94.1,0,12.025
10633_G_GT3,Hopewell Cogeneration,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_Dom,0,0,94.1,0,12.025
10633_G_ST1,Hopewell Cogeneration,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_Dom,0,0,96.0,0,12.025
10903_G_2GEN,Lockport Powerhouse,Hydro,Hydro,PJM_COMD,0,0,6.0,0,0.0
1556_G_GT1,Perryman,Combustion Turbine,Distillate Fuel Oil,PJM_SMAC,0,0,52.0,0,21.5
1556_G_GT3,Perryman,Combustion Turbine,Distillate Fuel Oil,PJM_SMAC,0,0,51.0,0,21.5
1556_G_GT4,Perryman,Combustion Turbine,Distillate Fuel Oil,PJM_SMAC,0,0,52.0,0,21.5
1556_G_GT5,Perryman,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,139.0,0,12.025
1556_G_GT6,Perryman,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,109.8,0,12.025
1557_G_GT1,Philadelphia,Combustion Turbine,Distillate Fuel Oil,PJM_SMAC,0,0,15.3,0,21.5
1557_G_GT2,Philadelphia,Combustion Turbine,Distillate Fuel Oil,PJM_SMAC,0,0,16.0,0,21.5
1557_G_GT3,Philadelphia,Combustion Turbine,Distillate Fuel Oil,PJM_SMAC,0,0,14.8,0,21.5
1557_G_GT4,Philadelphia,Combustion Turbine,Distillate Fuel Oil,PJM_SMAC,0,0,14.8,0,21.5
1563_G_CRIS,Crisfield,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,2.6,0,21.5
1563_G_CRS2,Crisfield,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,2.6,0,21.5
1563_G_CRS3,Crisfield,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,2.6,0,21.5
1563_G_CRS4,Crisfield,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,2.6,0,21.5
1567_G_1,Deep Creek,Hydro,Hydro,PJM_PENE,0,0,9.0,0,0.0
1567_G_2,Deep Creek,Hydro,Hydro,PJM_PENE,0,0,9.0,0,0.0
1571_G_GT2,Chalk Point Power,Combustion Turbine,Distillate Fuel Oil,PJM_SMAC,0,0,24.0,0,21.5
1571_G_GT3,Chalk Point Power,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,86.0,0,12.025
1571_G_GT4,Chalk Point Power,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,86.0,0,12.025
1571_G_GT5,Chalk Point Power,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,109.0,0,12.025
1571_G_GT6,Chalk Point Power,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,109.0,0,12.025
1572_G_GT2,Dickerson Power,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,147.0,0,12.025
1572_G_GT3,Dickerson Power,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,147.0,0,12.025
1359_G_1,Mother Ann Lee,Hydro,Hydro,PJM_West,0,0,0.7,0,0.0
1359_G_2,Mother Ann Lee,Hydro,Hydro,PJM_West,0,0,0.9,0,0.0
1359_G_3,Mother Ann Lee,Hydro,Hydro,PJM_West,0,0,0.7,0,0.0
1574_G_1,Conowingo,Hydro,Hydro,PJM_EMAC,0,0,48.0,0,0.0
1574_G_10,Conowingo,Hydro,Hydro,PJM_EMAC,0,0,65.0,0,0.0
1574_G_11,Conowingo,Hydro,Hydro,PJM_EMAC,0,0,65.0,0,0.0
1574_G_2,Conowingo,Hydro,Hydro,PJM_EMAC,0,0,36.0,0,0.0
1574_G_3,Conowingo,Hydro,Hydro,PJM_EMAC,0,0,48.0,0,0.0
1574_G_4,Conowingo,Hydro,Hydro,PJM_EMAC,0,0,48.0,0,0.0
1574_G_5,Conowingo,Hydro,Hydro,PJM_EMAC,0,0,36.0,0,0.0
1574_G_6,Conowingo,Hydro,Hydro,PJM_EMAC,0,0,48.0,0,0.0
1574_G_7,Conowingo,Hydro,Hydro,PJM_EMAC,0,0,48.0,0,0.0
1574_G_8,Conowingo,Hydro,Hydro,PJM_EMAC,0,0,65.0,0,0.0
1574_G_9,Conowingo,Hydro,Hydro,PJM_EMAC,0,0,65.0,0,0.0
1580_G_10,Easton,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,3.5,0,21.5
1580_G_101,Easton,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,1.5,0,21.5
1580_G_102,Easton,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,1.5,0,21.5
1580_G_11,Easton,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,3.6,0,21.5
1580_G_12,Easton,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,4.1,0,21.5
1580_G_13,Easton,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,5.6,0,21.5
1580_G_14,Easton,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,5.6,0,21.5
1580_G_7,Easton,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,2.0,0,21.5
1580_G_8,Easton,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,2.0,0,21.5
1580_G_9,Easton,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,2.5,0,21.5
1753_G_10,Berrien Springs,Hydro,Hydro,PJM_West,0,0,0.4,0,0.0
1753_G_11,Berrien Springs,Hydro,Hydro,PJM_West,0,0,0.4,0,0.0
1753_G_12,Berrien Springs,Hydro,Hydro,PJM_West,0,0,0.4,0,0.0
1753_G_1A,Berrien Springs,Hydro,Hydro,PJM_West,0,0,0.4,0,0.0
1753_G_2A,Berrien Springs,Hydro,Hydro,PJM_West,0,0,0.4,0,0.0
1753_G_3A,Berrien Springs,Hydro,Hydro,PJM_West,0,0,0.4,0,0.0
1753_G_4A,Berrien Springs,Hydro,Hydro,PJM_West,0,0,0.4,0,0.0
1753_G_5,Berrien Springs,Hydro,Hydro,PJM_West,0,0,0.4,0,0.0
1753_G_6,Berrien Springs,Hydro,Hydro,PJM_West,0,0,0.4,0,0.0
1753_G_7,Berrien Springs,Hydro,Hydro,PJM_West,0,0,0.4,0,0.0
1753_G_8,Berrien Springs,Hydro,Hydro,PJM_West,0,0,0.4,0,0.0
1753_G_9,Berrien Springs,Hydro,Hydro,PJM_West,0,0,0.4,0,0.0
1754_G_1,Buchanan (MI),Hydro,Hydro,PJM_West,0,0,0.2,0,0.0
1754_G_10,Buchanan (MI),Hydro,Hydro,PJM_West,0,0,0.2,0,0.0
1754_G_2,Buchanan (MI),Hydro,Hydro,PJM_West,0,0,0.2,0,0.0
1754_G_3,Buchanan (MI),Hydro,Hydro,PJM_West,0,0,0.2,0,0.0
1754_G_4,Buchanan (MI),Hydro,Hydro,PJM_West,0,0,0.2,0,0.0
1754_G_5,Buchanan (MI),Hydro,Hydro,PJM_West,0,0,0.2,0,0.0
1754_G_6,Buchanan (MI),Hydro,Hydro,PJM_West,0,0,0.2,0,0.0
1754_G_7,Buchanan (MI),Hydro,Hydro,PJM_West,0,0,0.2,0,0.0
1754_G_8,Buchanan (MI),Hydro,Hydro,PJM_West,0,0,0.2,0,0.0
1754_G_9,Buchanan (MI),Hydro,Hydro,PJM_West,0,0,0.2,0,0.0
1760_G_1,Constantine,Hydro,Hydro,PJM_West,0,0,0.1,0,0.0
1760_G_2,Constantine,Hydro,Hydro,PJM_West,0,0,0.1,0,0.0
1760_G_3,Constantine,Hydro,Hydro,PJM_West,0,0,0.1,0,0.0
1760_G_4,Constantine,Hydro,Hydro,PJM_West,0,0,0.1,0,0.0
1761_G_1,Mottville,Hydro,Hydro,PJM_West,0,0,0.1,0,0.0
1761_G_2,Mottville,Hydro,Hydro,PJM_West,0,0,0.1,0,0.0
1761_G_3,Mottville,Hydro,Hydro,PJM_West,0,0,0.1,0,0.0
1761_G_4,Mottville,Hydro,Hydro,PJM_West,0,0,0.1,0,0.0
1855_G_6,Sturgis City Diesel Plant,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,6.0,0,12.025
1856_G_1,Hydro Plant,Hydro,Hydro,PJM_West,0,0,0.4,0,0.0
1856_G_2,Hydro Plant,Hydro,Hydro,PJM_West,0,0,0.4,0,0.0
1856_G_3,Hydro Plant,Hydro,Hydro,PJM_West,0,0,0.7,0,0.0
1856_G_4,Hydro Plant,Hydro,Hydro,PJM_West,0,0,0.7,0,0.0
2393_G_4,Gilbert,Combined Cycle,Natural Gas,PJM_EMAC,0,0,49.0,0,2.55
2393_G_5,Gilbert,Combined Cycle,Natural Gas,PJM_EMAC,0,0,53.0,0,2.55
2393_G_6,Gilbert,Combined Cycle,Natural Gas,PJM_EMAC,0,0,55.0,0,2.55
2393_G_7,Gilbert,Combined Cycle,Natural Gas,PJM_EMAC,0,0,55.5,0,2.55
2393_G_8,Gilbert,Combined Cycle,Natural Gas,PJM_EMAC,0,0,90.0,0,2.55
2393_G_9,Gilbert,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,152.7,0,21.5
2398_G_1101,Bergen Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,110.0,0,12.025
2398_G_1201,Bergen Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,110.0,0,12.025
2398_G_1301,Bergen Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,115.0,0,12.025
2398_G_1401,Bergen Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,115.0,0,12.025
2398_G_1501,Bergen Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,204.0,0,12.025
2398_G_2101,Bergen Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,178.5,0,12.025
2398_G_2201,Bergen Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,174.0,0,12.025
2398_G_2301,Bergen Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,238.5,0,12.025
2399_G_121,PSEG Burlington Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,42.0,0,12.025
2399_G_122,PSEG Burlington Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,42.0,0,12.025
2399_G_123,PSEG Burlington Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,42.0,0,12.025
2399_G_124,PSEG Burlington Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,42.0,0,12.025
2404_G_131,PSEG Kearny Generating Station,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,46.9,0,2.55
2404_G_132,PSEG Kearny Generating Station,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,46.9,0,2.55
2404_G_133,PSEG Kearny Generating Station,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,46.9,0,2.55
2404_G_134,PSEG Kearny Generating Station,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,46.9,0,2.55
2404_G_141,PSEG Kearny Generating Station,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,46.9,0,2.55
2404_G_142,PSEG Kearny Generating Station,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,46.9,0,2.55
2404_G_N121,PSEG Kearny Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,43.8,0,12.025
2404_G_N122,PSEG Kearny Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,43.7,0,12.025
2404_G_N123,PSEG Kearny Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,43.8,0,12.025
2404_G_N124,PSEG Kearny Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,43.7,0,12.025
2406_G_1001,PSEG Linden Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,252.0,0,12.025
2406_G_1101,PSEG Linden Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,199.0,0,12.025
2406_G_1201,PSEG Linden Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,199.0,0,12.025
2406_G_2001,PSEG Linden Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,252.0,0,12.025
2406_G_2101,PSEG Linden Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,199.0,0,12.025
2406_G_2201,PSEG Linden Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,199.0,0,12.025
2406_G_5,PSEG Linden Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,86.0,0,12.025
2406_G_6,PSEG Linden Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,86.0,0,12.025
2406_G_7,PSEG Linden Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,84.0,0,12.025
2406_G_8,PSEG Linden Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,80.2,0,12.025
2410_G_1,PSEG Salem Generating Station,Nuclear,Nuclear Fuel,PJM_EMAC,0,0,1145.8,0,0.7
2410_G_2,PSEG Salem Generating Station,Nuclear,Nuclear Fuel,PJM_EMAC,0,0,1138.9,0,0.7
2410_G_3,PSEG Salem Generating Station,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,38.4,0,21.5
2411_G_701,PSEG Sewaren Generating Station,Combined Cycle,Natural Gas,PJM_EMAC,0,0,338.0,0,2.55
2411_G_702,PSEG Sewaren Generating Station,Combined Cycle,Natural Gas,PJM_EMAC,0,0,200.0,0,2.55
2434_G_11,Howard Down,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,55.0,0,12.025
2756_G_1,Gaston,Hydro,Hydro,PJM_Dom,0,0,55.0,0,0.0
2756_G_2,Gaston,Hydro,Hydro,PJM_Dom,0,0,55.0,0,0.0
2756_G_3,Gaston,Hydro,Hydro,PJM_Dom,0,0,55.0,0,0.0
2756_G_4,Gaston,Hydro,Hydro,PJM_Dom,0,0,55.0,0,0.0
2758_G_1,Roanoke Rapids,Hydro,Hydro,PJM_Dom,0,0,24.0,0,0.0
2758_G_2,Roanoke Rapids,Hydro,Hydro,PJM_Dom,0,0,24.0,0,0.0
2758_G_3,Roanoke Rapids,Hydro,Hydro,PJM_Dom,0,0,24.0,0,0.0
2758_G_4,Roanoke Rapids,Hydro,Hydro,PJM_Dom,0,0,23.0,0,0.0
2783_G_1A,Buxton,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,3.0,0,21.5
2783_G_2A,Buxton,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,3.0,0,21.5
2783_G_3A,Buxton,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,3.0,0,21.5
2783_G_4A,Buxton,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,3.0,0,21.5
2783_G_5A,Buxton,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,3.0,0,21.5
2830_G_BECK1,Walter C Beckjord,Energy Storage,Energy Storage,PJM_West,0,0,2.0,0,0.0
2830_G_BECK2,Walter C Beckjord,Energy Storage,Energy Storage,PJM_West,0,0,2.0,0,0.0
2831_G_1,Dicks Creek,Combustion Turbine,Natural Gas,PJM_West,0,0,92.0,0,2.55
2831_G_3,Dicks Creek,Combustion Turbine,Natural Gas,PJM_West,0,0,14.2,0,2.55
2831_G_4,Dicks Creek,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,15.0,0,21.5
2831_G_5,Dicks Creek,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,15.0,0,21.5
2832_G_GT3,Miami Fort,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,14.0,0,21.5
2832_G_GT4,Miami Fort,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,14.0,0,21.5
2832_G_GT5,Miami Fort,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,14.0,0,21.5
2832_G_GT6,Miami Fort,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,14.0,0,21.5
2847_G_GT1,Tait Electric Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,88.5,0,12.025
2847_G_GT2,Tait Electric Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,86.8,0,12.025
2847_G_GT3,Tait Electric Generating Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,80.8,0,12.025
2847_G_GT4,Tait Electric Generating Station,Combustion Turbine,Natural Gas,PJM_West,0,0,81.0,0,2.55
2847_G_GT5,Tait Electric Generating Station,Combustion Turbine,Natural Gas,PJM_West,0,0,80.2,0,2.55
2847_G_GT6,Tait Electric Generating Station,Combustion Turbine,Natural Gas,PJM_West,0,0,80.5,0,2.55
2847_G_GT7,Tait Electric Generating Station,Combustion Turbine,Natural Gas,PJM_West,0,0,80.5,0,2.55
2847_G_IC1,Tait Electric Generating Station,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,3.0,0,21.5
2847_G_IC2,Tait Electric Generating Station,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,3.0,0,21.5
2847_G_IC3,Tait Electric Generating Station,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,3.0,0,21.5
2847_G_IC4,Tait Electric Generating Station,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,3.0,0,21.5
2848_G_7,O H Hutchings,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,25.3,0,12.025
2851_G_1,Monument,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,2.4,0,21.5
2851_G_2,Monument,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,2.4,0,21.5
2851_G_3,Monument,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,2.4,0,21.5
2851_G_4,Monument,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,2.4,0,21.5
2851_G_5,Monument,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,2.4,0,21.5
2852_G_1,Sidney (OH),Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,2.7,0,21.5
2852_G_2,Sidney (OH),Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,2.7,0,21.5
2852_G_3,Sidney (OH),Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,2.7,0,21.5
2852_G_4,Sidney (OH),Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,2.7,0,21.5
2852_G_5,Sidney (OH),Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,2.7,0,21.5
2854_G_1,Yankee Street,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,19.9,0,12.025
2854_G_2,Yankee Street,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,20.1,0,12.025
2854_G_3,Yankee Street,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,20.7,0,12.025
2854_G_4,Yankee Street,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,14.9,0,12.025
2854_G_5,Yankee Street,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,13.7,0,12.025
2854_G_6,Yankee Street,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,14.0,0,12.025
2854_G_7,Yankee Street,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,13.6,0,12.025
2854_G_YS1,Yankee Street,Solar PV,Solar,PJM_West,0,0,1.1,0,0.0
2861_G_GT1,Niles Power Plant,Combustion Turbine,Distillate Fuel Oil,PJM_ATSI,0,0,26.1,0,21.5
2869_G_1A,West Lorain,Combustion Turbine,Distillate Fuel Oil,PJM_ATSI,0,0,49.6,0,21.5
2869_G_1B,West Lorain,Combustion Turbine,Distillate Fuel Oil,PJM_ATSI,0,0,51.3,0,21.5
2869_G_2,West Lorain,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,79.0,0,12.025
2869_G_3,West Lorain,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,80.4,0,12.025
2869_G_4,West Lorain,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,79.1,0,12.025
2869_G_5,West Lorain,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,81.5,0,12.025
2869_G_6,West Lorain,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,79.6,0,12.025
2878_G_CT,FirstEnergy Bay Shore,Combustion Turbine,Distillate Fuel Oil,PJM_ATSI,0,0,13.5,0,21.5
2880_G_1,Richland,Combustion Turbine,Distillate Fuel Oil,PJM_ATSI,0,0,11.0,0,21.5
2880_G_2,Richland,Combustion Turbine,Natural Gas,PJM_ATSI,0,0,11.0,0,2.55
2880_G_3,Richland,Combustion Turbine,Natural Gas,PJM_ATSI,0,0,11.0,0,2.55
2880_G_4,Richland,Combustion Turbine,Natural Gas,PJM_ATSI,0,0,112.0,0,2.55
2880_G_5,Richland,Combustion Turbine,Natural Gas,PJM_ATSI,0,0,112.0,0,2.55
2880_G_6,Richland,Combustion Turbine,Natural Gas,PJM_ATSI,0,0,112.0,0,2.55
2881_G_1,Stryker,Combustion Turbine,Distillate Fuel Oil,PJM_ATSI,0,0,17.0,0,21.5
2902_G_2,Arcanum,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,0.6,0,21.5
2903_G_1,Bryan (OH),Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,12.5,0,12.025
2903_G_2,Bryan (OH),Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,12.5,0,12.025
2903_G_5,Bryan (OH),Combustion Turbine,Distillate Fuel Oil,PJM_ATSI,0,0,2.5,0,21.5
2903_G_6,Bryan (OH),Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,4.0,0,12.025
2909_G_1,West 41st Street,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,16.0,0,12.025
2909_G_2,West 41st Street,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,16.0,0,12.025
2914_G_5,Dover,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,2.4,0,21.5
2914_G_6,Dover,Combustion Turbine,Natural Gas,PJM_West,0,0,15.3,0,2.55
2917_G_GT2,Hamilton (OH),Combustion Turbine,Natural Gas,PJM_West,0,0,12.0,0,2.55
2933_G_1,Oberlin (OH),Combustion Turbine,Distillate Fuel Oil,PJM_ATSI,0,0,1.0,0,21.5
2933_G_10,Oberlin (OH),Combustion Turbine,Natural Gas,PJM_ATSI,0,0,0.5,0,2.55
2933_G_2A,Oberlin (OH),Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,3.1,0,12.025
2933_G_3A,Oberlin (OH),Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,3.1,0,12.025
2933_G_6,Oberlin (OH),Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,2.5,0,12.025
2933_G_7,Oberlin (OH),Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,2.7,0,12.025
2933_G_8,Oberlin (OH),Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,3.0,0,12.025
2933_G_9,Oberlin (OH),Combustion Turbine,Natural Gas,PJM_ATSI,0,0,0.4,0,2.55
2933_G_IC4,Oberlin (OH),Combustion Turbine,Natural Gas,PJM_ATSI,0,0,2.1,0,2.55
2936_G_WPCP1,Painesville,Combustion Turbine,Distillate Fuel Oil,PJM_ATSI,0,0,1.8,0,21.5
2937_G_11,Piqua Power Plant,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,16.5,0,21.5
2937_G_8,Piqua Power Plant,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,20.0,0,21.5
2942_G_7,St Marys,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,12.0,0,21.5
2942_G_GT1,St Marys,Combustion Turbine,Natural Gas,PJM_West,0,0,10.4,0,2.55
2945_G_10,Anadarko,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,1.2,0,21.5
2945_G_11,Anadarko,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,1.2,0,21.5
