Time,Month,Day,Hour,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West
55,1,3,8,7727.41642306079,9369.21699389396,11566.1506513327,17475.043887733,20626.444125415,2596.78854951916,10683.7758029966,9089.36303515712,31780.2340517047
56,1,3,9,7525.6254352157,9340.32715919507,11727.2707863109,16984.804486781,20480.7547162645,2573.71748418932,10367.187315725,8938.41675407708,30638.7078696749
57,1,3,10,7355.67646471699,9324.53786426208,11934.8470794826,16552.8567891381,20239.7044063744,2536.36829259602,10091.8970845135,8730.14801744968,29540.7605298868
58,1,3,11,7184.91443450636,9294.56346137857,12005.3804688724,16211.7586660331,20056.2181425026,2534.23937248576,10013.5737735999,8493.80871170655,28673.1636098205
59,1,3,12,7125.95164366263,9213.59868714073,12000.2961065113,16039.2260660242,20312.9602217635,2508.93383470526,10138.6133730365,8422.56026659429,28008.3966115256
60,1,3,13,7133.99669954193,9183.51569156524,12017.4253023755,16021.886889749,20950.3316547451,2527.40865554756,10200.5833334362,8529.93120116273,27759.7283067222
61,1,3,14,7334.32164627242,9331.19475589977,12038.8920238896,16497.8030262431,22136.6375880736,2593.72697202353,10696.5562132504,8899.43076993653,28224.8466330361
62,1,3,15,7694.29555971498,9765.21280113318,12105.9212378576,17398.6318793053,23647.0183367845,2709.14663728413,11402.5878449384,9352.50446316373,29540.8578203813
63,1,3,16,7781.91782115187,9838.21951504816,12568.6656007701,17784.159770035,23982.733068682,2708.88565050579,11670.55734794,9362.41414747836,30249.359725306
64,1,3,17,7738.98512933397,9748.42042204396,13031.4888842657,17866.7853107082,23959.4223403364,2646.29121737566,11686.8525719593,9256.50775163169,30128.3288725427
65,1,3,18,7617.72239754673,9565.86478730537,12998.9977907901,17844.0614874754,23688.1507906985,2595.60700112294,11678.7567744654,9106.60768212271,29646.4574524782
66,1,3,19,7468.88636179167,9163.41637171566,12815.5567312723,17563.3302022592,22979.0675453579,2523.40608334505,11354.7515129252,8806.73182535036,28897.4869236364
67,1,3,20,7179.20233670761,8867.28085026251,12590.7014623318,17168.3754025156,21952.1674014947,2417.92638697447,10870.0655326367,8380.55301782415,27817.3357425039
68,1,3,21,7004.57725529052,8485.60697214087,12232.8857072885,16851.8953655192,20930.7084678498,2342.10526017891,10383.0939835555,8030.04523724047,26839.7100871138
69,1,3,22,6866.15171661816,8174.07468629558,11789.5989443138,16681.6516969755,20332.296944367,2276.88457067733,10080.8374827822,7861.6402140366,26167.3032028011
70,1,3,23,6763.1319578666,8055.10927934538,11171.9156865245,16527.6602641212,19505.7226737644,2251.95935601456,9827.15049221054,7748.14917333527,25828.1352012821
71,1,3,24,6738.11058192543,7899.28553948296,10748.314200989,16438.5897305056,19076.4654953839,2241.6973990968,9682.04155566333,7741.77343094189,25630.8470569145
72,1,4,1,6665.14185916413,7855.36069963425,10399.8931948791,16437.7151264466,18840.4541128924,2215.89906546466,9616.97903718641,7799.17977405582,25685.8624679218
73,1,4,2,6734.83611608213,7985.49267032186,10135.6833961103,16619.7054812401,18961.063255142,2249.59658639906,9749.93372292261,7929.78941910142,26028.6714059718
74,1,4,3,6949.66393252241,8261.12476054954,10114.3359611584,16965.8262893325,19667.1364691204,2371.64014025824,10140.6107082861,8352.76395947456,26942.7138425617
75,1,4,4,7290.61030146616,8722.75529707809,10266.5103112176,17357.7082292563,20969.1050375888,2558.01633016486,10819.8068602194,9018.96158266993,28460.010969099
76,1,4,5,7500.85890273339,9161.65701290556,10852.1656957635,17626.1685935336,21687.2413240076,2647.3839841983,11008.0695829179,9363.16495166193,29443.4455607219
77,1,4,6,7452.48536089909,9224.18854229455,11790.6085267234,17336.3239100837,21465.0712323474,2646.89297745436,10790.7574476048,9297.64292339211,29687.9812362447
78,1,4,7,7447.09651996294,9320.57198432166,12279.3229912474,16705.8450522187,21153.1606860375,2651.03551142287,10519.7729818134,9238.78629297037,29777.4135054186
79,1,4,8,7423.94381454917,9404.12482795904,12298.1100515499,16105.9699208161,20876.2599281023,2649.75321093936,10016.8930504534,9251.93601348945,29874.8557241551
80,1,4,9,7392.27380497865,9465.78791492786,12327.3777795326,15616.9362162248,20749.2403302358,2632.35104270433,9696.29329041757,9169.01408979924,29712.2256469285
81,1,4,10,7335.47712143531,9461.76777705949,12292.679871083,15226.5572787387,20453.4056396811,2620.32855687653,9601.6634430407,9101.80086347106,29514.7778817207
82,1,4,11,7232.7706104372,9481.20281463674,12201.7783748864,15007.0872125535,20236.455302046,2604.50576439724,9779.29953088031,9087.22288335603,29279.6538523177
83,1,4,12,7209.53459479468,9402.90531829199,12140.7950732534,14903.67988349,20478.8693457607,2567.86773392591,9771.80844475722,9019.36798988224,28892.9436300932
84,1,4,13,7181.77534316115,9347.43291507235,12135.708720682,15062.3565463265,20922.5896865979,2522.66648444109,9930.90438499503,8932.89358749297,28675.9139785048
85,1,4,14,7216.97897511024,9377.05249734989,12078.279361586,15377.9403825322,21889.0056659192,2532.72725421878,10274.7573927075,9102.04523321041,28872.5736575097
86,1,4,15,7433.39215317245,9657.04376562001,12130.8851199124,15900.3992653665,23247.1373728996,2610.80369150228,10811.387812222,9417.69329647995,29661.5309564029
87,1,4,16,7421.05939847655,9823.15192716152,12669.335770823,16037.5001267413,23515.090670221,2649.45191864379,10823.9431315549,9287.03482021032,30013.2434356588
88,1,4,17,7333.91561805816,9723.18848686712,13492.1033139138,15966.0816173992,23390.7284031803,2610.68179875832,10707.1446369629,9136.08797954602,29601.8040642463
89,1,4,18,7214.59730630013,9541.00964620253,13525.2839054907,15702.7051445818,22930.3690581695,2572.68436232387,10420.3951359108,8841.92661735177,29083.9493434602
90,1,4,19,6910.82303330452,9229.2362327808,13445.8562181608,15272.1019600654,21967.5443055846,2481.53514873516,9975.62224422133,8438.52064995551,28163.6748024427
91,1,4,20,6619.58656169845,8752.1583713407,13201.4029943037,14748.1421449045,20575.0054324914,2348.37829267696,9320.06189860001,7956.7609738121,26802.40469403
92,1,4,21,6342.14230308861,8364.34184887426,12679.0130008349,14234.2649378611,19099.6621275745,2240.38592826432,8711.57308551814,7597.44574314602,25420.4070817958
93,1,4,22,6100.69633206689,8018.96005442092,11918.0318069088,13887.053180274,17999.2023621286,2187.33567227977,8167.01772226653,7359.71263374106,24547.2663467222
94,1,4,23,6021.40657346099,7837.69520339383,11195.3663057233,13694.057963022,17286.9405006752,2129.80841989485,7889.49880327685,7190.80172525863,24040.142893762
95,1,4,24,5963.24167028612,7761.19067713714,10681.7518588662,13629.653039888,16831.8370005767,2105.24439078847,7802.22923564957,7159.0620433777,23704.7820073051
96,1,5,1,6001.66823518174,7706.47820322683,10332.0391398774,13663.7187578612,16652.4652729253,2106.23087551403,7854.47692939126,7174.2036539921,23623.3677186829
97,1,5,2,6041.66467100769,7836.04811950819,10116.5857480384,13911.8262815079,16800.4011674901,2134.8465547077,8079.09694696329,7356.63484207023,24043.5280463796
98,1,5,3,6310.85358804364,8154.91648309509,10092.4790376069,14395.3830227554,17553.6654611293,2238.47187794996,8558.49184929835,7779.78127092218,25244.4117923912
99,1,5,4,6622.37340048382,8739.9151038912,10312.2367629912,14856.3698823843,18782.5033949943,2422.35827662752,9222.57520447117,8458.98386309073,27133.0706194985
100,1,5,5,6871.23845352419,9195.05066571335,10894.7692037845,15341.4864239578,19569.733034865,2508.6412571704,9545.61284918554,8761.56188694665,28254.9561137768
101,1,5,6,6795.04010799443,9155.19779287956,11861.9169699797,15137.4162494491,19503.1682533695,2469.90172188125,9471.03329124274,8665.518320383,27941.8704621934
102,1,5,7,6661.61599596985,9130.32514151819,12360.04629972,14530.5012310619,18833.3852704254,2496.8089505837,8937.75443706919,8378.56095637867,27604.6864557695
103,1,5,8,6566.22052516856,9220.36352142291,12374.2124712566,14047.0786889,18242.7575368454,2489.59472249697,8641.25920643771,8111.03095764527,27367.2138284994
104,1,5,9,6482.27556886133,9209.51587417829,12432.0249362986,13763.9579852658,17863.8471932605,2462.36054654063,8488.56360331509,7870.6365207589,26910.865336171
105,1,5,10,6341.28756067637,9087.12993625797,12437.591090093,13533.3158441903,17563.1587245264,2422.91478874711,8313.06953228679,7719.33205060838,26447.7883609898
106,1,5,11,6246.95957318766,9088.69354898573,12325.6299785082,13306.2085292757,17525.734140548,2400.99556460124,8076.41417801078,7635.69551302875,25959.0911212005
107,1,5,12,6124.04916064844,8941.18238673267,12216.0918986842,13122.5294859436,17621.2239232361,2365.81672963237,7987.18978210829,7463.52603509192,25347.4215037344
108,1,5,13,6096.48770611066,8927.8916903846,12192.0340310876,13211.187934849,18125.9687057205,2334.16883654514,8126.63872177832,7448.68190625396,24961.8315444147
109,1,5,14,6260.29578038293,8987.18393477366,12175.4809858852,13535.2205001879,19173.2395510437,2344.5363841707,8532.78413887542,7689.8293246507,25332.3838960568
110,1,5,15,6652.0354967922,9371.32293188684,12287.4116273607,14307.216576591,20864.8589685426,2495.86247941298,9264.65890640148,8223.38003472197,26701.1325614002
111,1,5,16,6844.30486528609,9655.9493150142,12847.9374027866,14821.7885473251,21499.8855974948,2540.66582615718,9644.87322382685,8326.50500069953,27853.6767749425
112,1,5,17,6906.4349200303,9614.66721263578,13482.5788878759,15030.2204789886,21749.3527747469,2528.87526187197,9815.19689288895,8307.67995593452,27947.1289040036
113,1,5,18,6863.73351514889,9526.89731743279,13487.4025609447,15059.4248111518,21600.8651583857,2518.03522326843,9760.49977163983,8204.92491486717,27831.8747551699
114,1,5,19,6729.12419913363,9290.30773087523,13348.699707141,14832.5625993868,20979.5442901383,2429.97157238144,9516.20854342146,7970.87159899051,27163.0158028469
115,1,5,20,6477.91540102882,8841.84510715523,13088.4651215908,14490.9398250121,19798.6241184703,2300.00342751874,9036.32762053402,7580.52448253581,26041.0410865225
116,1,5,21,6301.35008326211,8448.71764686704,12584.217111213,14240.8840483692,18554.9277067796,2219.60239597979,8531.55370383041,7285.72032018357,24857.8807011925
117,1,5,22,6189.57665888066,8184.25835002912,11827.7085767062,14034.6438301178,17597.6449801297,2257.20099258935,8125.97551745067,7097.23609328226,23775.8749642024
118,1,5,23,6132.05911283995,8000.00698957222,11124.5154400156,13973.2120702084,17008.0413140549,2243.9973593485,7893.74665551621,7032.48676962788,23352.1033160258
119,1,5,24,6100.13825126462,7904.76604626117,10607.5957549298,13938.3810322315,16702.3454690573,2222.62737670455,7749.19218315138,7044.13853978062,23063.7145860434
120,1,6,1,6103.1801267313,7805.61697941218,10289.6510707827,14007.070116112,16548.1259935627,2236.4505136382,7731.05484389911,7106.04798326231,23107.3691308119
121,1,6,2,6298.98900457114,7918.27953704595,10075.6661622236,14200.0048507504,16716.1230411696,2279.51142801615,7903.3892538517,7316.91821460263,23482.8222531172
122,1,6,3,6520.32474912948,8261.33338752406,9972.4353630419,14651.9471881555,17512.5948130534,2397.49395453851,8460.83319738587,7799.50216831715,24554.6218428038
123,1,6,4,6886.50841282212,8826.5800827962,10157.1520391268,15285.5921090864,18993.5561048235,2598.87736107826,9237.68617733639,8576.59052695308,26486.6788579582
124,1,6,5,7101.9481786842,9195.60319377373,10682.8831783824,15436.1666121626,19754.8876267403,2689.08443044035,9548.59674195651,8905.8405427314,27500.7123569283
125,1,6,6,6971.92803239537,9165.63009424026,11591.9885675156,15107.7678220294,19476.3481624164,2658.90977697916,9343.57492537029,8759.21831905886,27249.407308604
126,1,6,7,6851.44873111947,9169.61464978406,12086.2851098615,14608.6609145559,18739.7075399122,2627.70527839548,9010.48043972791,8371.99236093871,26857.135238171
127,1,6,8,6607.40349517608,9160.86577566598,12115.9518359436,14216.4762837551,18115.7635256465,2567.79461894581,8783.0196475935,8091.80400351631,26443.1057619674
128,1,6,9,6490.51119406073,9076.79577617154,12175.3626000288,13926.8861601727,17680.9923542595,2497.93610635921,8685.26068396233,7954.69754243111,25645.201041382
129,1,6,10,6344.76394555125,8979.50794907663,12259.205817735,13724.7355263595,17418.1433902305,2450.22779852984,8602.73694188333,7836.47310447046,25025.2456098042
130,1,6,11,6222.27611030692,8846.37760493366,12234.1623440943,13642.1147517828,17463.8508231345,2427.9884583688,8557.16745425096,7794.94546642881,24591.886200552
131,1,6,12,6094.56851269418,8680.32912625489,12193.3566472024,13601.4435242291,17826.2324832097,2386.92838083244,8542.95257796883,7738.12260219072,24060.3816077139
132,1,6,13,6060.25773684802,8605.28389281362,12176.1523153647,13720.6879361664,18439.6118656381,2363.53414566953,8701.26971489784,7705.19618315956,23838.452921099
133,1,6,14,6103.76319547345,8731.97122368468,12172.0210735555,14053.9407127551,19476.0572976565,2434.16708999435,9002.47184210736,7908.8974131164,24076.8065579072
134,1,6,15,6525.48249291934,9081.15615253679,12217.3755627206,14694.3957550978,20894.5721147085,2538.89941001834,9584.65404765797,8280.13912153024,25141.8922886458
135,1,6,16,6670.26844840443,9299.43629986228,12632.4257428038,14943.744537273,21326.9172473041,2571.52945607477,9733.27287106217,8312.08147955514,25835.4739566272
136,1,6,17,6663.29465657059,9210.79587426729,13007.3399506587,14950.3723829443,21380.3196618992,2563.04675727959,9745.5067640183,8239.96439526585,25899.2459981781
137,1,6,18,6638.91975811271,9121.17596269661,12880.9824932146,14852.5463969884,21057.725119907,2503.55175200456,9567.8499147449,8066.99196616527,25591.4068102617
138,1,6,19,6410.29062013424,8794.90345086288,12671.6331644796,14522.4564842366,20205.4655542408,2429.40870172145,9224.27767971199,7717.22275969309,24769.5222257717
139,1,6,20,6142.41519654012,8269.31267308693,12339.6979263456,14013.0154413191,18873.9369965486,2293.1725074396,8610.64412814487,7243.41434235761,23509.2601085751
140,1,6,21,5889.21440318984,7795.50849490673,11772.9717066535,13494.6129735026,17407.6486154181,2170.83094264723,7963.36379709272,6844.28520667822,22237.3714181048
141,1,6,22,5669.73601982381,7446.26567247286,11002.6566672782,13103.2321981484,16354.7773480249,2036.92382728798,7483.01775722474,6548.36501387186,21214.1902122562
142,1,6,23,5564.0052298577,7230.89364533241,10269.9760180559,12867.9097024476,15635.4429459957,1997.2305937923,7177.06066214401,6386.47697752338,20554.6560142032
143,1,6,24,5505.74263913757,7066.48762047698,9738.16987143249,12744.3139805389,15168.6965938149,1986.56137816636,6952.47639824433,6316.0482212789,20308.4076119233
144,1,7,1,5485.44930131502,6949.8291299215,9346.87836034157,12672.0897044106,14890.6718717539,1983.21295851991,6898.78404329689,6302.1605122616,20358.0906580246
145,1,7,2,5579.89887393631,7113.84154969079,9111.03100415599,12851.9995422316,15022.768477378,2008.16242012879,7036.00664412116,6438.81080956228,20644.417253055
146,1,7,3,5824.52381368405,7382.97952993983,9027.7264643013,13292.1114771253,15682.84757562,2131.72118979309,7445.89107127623,6874.96031850301,21669.6820284603
147,1,7,4,6186.5811877586,7947.3040749319,9173.29309994066,13961.9857558008,17015.8929438834,2274.00762308892,8132.76491062978,7556.87912641353,23784.3494708416
148,1,7,5,6341.09298944576,8372.84794858242,9731.90629583651,14258.3485616551,17808.140226389,2390.22500789425,8432.77314087431,7822.88268197205,24817.521706156
149,1,7,6,6295.15921423753,8316.80219304119,10590.8788626773,13952.2027580397,17724.761444968,2370.46212782628,8321.79227980008,7764.07847100842,24566.8796926705
150,1,7,7,6239.12462876567,8246.64796186259,11192.4916107098,13563.4371863401,17563.0072448053,2369.26228118616,8067.89315357597,7639.11749829624,24412.3392150616
151,1,7,8,6116.32659051824,8284.96114160458,11268.1582302797,13205.7528964115,17339.9067662327,2340.110324738,7753.80280463058,7519.76386827077,24209.7045045616
152,1,7,9,5994.77031461836,8243.49200819993,11366.8902811364,12948.6165346694,17194.0314549963,2305.60684760397,7626.07632866846,7411.58944927157,23937.7027682133
153,1,7,10,5851.19641215699,8216.23139695052,11448.6279055754,12746.7034664412,16859.2648300338,2272.85507137199,7489.81333438661,7274.14277939291,23636.298964299
154,1,7,11,5737.81531666849,8258.12670018217,11476.9331865762,12636.4141796645,16676.4274933676,2250.72421497166,7433.10349403719,7247.05471801291,23661.9341991173
155,1,7,12,5627.0108937249,8169.91989886491,11501.8888409271,12623.8381127083,16724.7139536482,2220.59076408623,7391.59675988317,7123.25862466845,23406.8037923386
156,1,7,13,5592.86642890618,8192.43587873314,11565.648114826,12668.015435999,17064.6967932092,2159.20498240141,7528.70290599311,7040.79243493874,23188.0859597613
157,1,7,14,5695.40584359776,8315.92902583446,11561.3207683532,12911.2769145131,17912.482440806,2190.60593064556,7846.43043690152,7183.96814262872,23501.10775143
158,1,7,15,5965.56251091582,8581.7450914521,11697.0316321711,13413.6021140201,19355.2548477583,2288.07072791416,8471.596383854,7531.19551944626,24221.7834957932
159,1,7,16,6091.50688019331,8758.24173316333,12195.5634755273,13597.8191396921,19802.154722644,2295.24799392043,8656.86000041709,7564.38454116358,24817.1868567948
160,1,7,17,6080.33978992934,8709.29663816821,12631.6236699341,13603.9809447132,19901.630359954,2294.24089329049,8657.88240873804,7474.38538842562,24693.0301493108
161,1,7,18,5971.43448609425,8610.5371503712,12730.7138421007,13434.333791726,19631.1155205426,2246.69510749261,8499.26702678061,7314.6776499008,24515.3443993202
162,1,7,19,5771.71843950548,8316.19599725442,12701.3048128458,13081.9587726196,18885.2473069306,2153.73190315131,8145.65424791873,6955.90602046186,23639.5473587348
163,1,7,20,5480.92842420126,7925.3210869447,12594.7380259137,12551.8907341653,17609.3601493502,2055.14401988622,7602.49601216475,6474.87923145885,22354.0808899594
164,1,7,21,5221.03805233886,7499.28772275719,12227.5340310183,12023.6517178542,16250.1449470885,1939.95349118816,7005.11107389319,6098.63204118848,21097.2754897621
165,1,7,22,4993.86253627494,7101.23666726554,11563.9993620513,11617.1643166407,15141.0822977332,1873.44502439941,6486.54986698135,5803.06790308821,20169.1680631687
166,1,7,23,4902.81878617036,6869.26784035282,10935.1473858107,11363.7577468177,14351.4048403421,1834.15371434499,6159.47935948206,5570.6706460694,19469.5689066742
167,1,7,24,4815.25396854971,6689.94355786715,10521.0703263131,11182.954777562,13849.4153874998,1815.59808500103,5940.0357445891,5448.49779105206,19070.0802134443
168,1,8,1,4764.00498157309,6638.97207997944,10251.4263129054,11075.6453371189,13552.574505558,1789.99182097798,5857.60700666304,5433.73930633446,18978.3472570665
169,1,8,2,4839.26500656527,6749.84368458991,10133.8586099907,11118.381048756,13525.8177061513,1818.16822986195,5893.12555571784,5503.31909698307,19245.0405980892
170,1,8,3,5001.00731184375,7052.80781374918,10088.6821567002,11409.172710899,14082.713993716,1892.64698992351,6260.48130335758,5822.77993987132,20373.2432875998
171,1,8,4,5336.48802226384,7599.15042827968,10296.7444945582,12024.6638637224,15370.371733078,2085.14273098668,6862.11721804211,6489.2146180567,22322.1490110549
172,1,8,5,5516.63352022648,8107.46872118247,10924.0854699902,12370.6899975312,16281.4772507459,2180.57302666287,7272.96356790269,6812.48914809113,23692.8972594368
173,1,8,6,5492.20150033005,8186.83806689422,11885.62169663,12390.248429031,16468.74698644,2187.74435242635,7341.34275035194,6817.21378556247,24124.675578352
174,1,8,7,5503.11194741966,8372.89967102457,12506.9443443839,12380.1908834227,16627.8893027215,2210.76572838916,7380.38310195856,6805.42815395141,24502.3976021929
175,1,8,8,5509.99937317386,8598.60178980944,12715.1482548876,12387.8673123311,16845.1180430992,2230.21005067638,7460.01612741593,6852.20662757345,25010.1540659681
176,1,8,9,5536.52369118134,8762.39016239342,12867.6737484259,12366.6020626747,17006.0563226384,2223.51487393743,7496.30982324732,6809.93349579359,25265.0373276347
177,1,8,10,5478.32305192565,8885.27238310985,13017.5351868641,12324.2427683912,16988.3231566711,2188.47960346395,7405.49191712432,6771.65797820455,25453.3163491178
178,1,8,11,5458.91818230578,8979.81979995726,13037.9005306826,12360.1344948495,17011.7525576362,2172.29312362298,7378.94839369755,6674.85308315267,25698.9698148575
179,1,8,12,5452.56112127986,9074.27496486289,13061.8305484355,12360.383939309,16909.5624768568,2145.47909797258,7399.39938413391,6591.76905934537,25798.6573361894
180,1,8,13,5475.91667586628,9074.97180215368,13138.7656619698,12425.9197419659,17013.0663052562,2110.77498615168,7521.31430598382,6509.83270168494,25860.6540100154
181,1,8,14,5647.1901776671,9171.06622590232,13131.0925673847,12631.0707311646,17719.4378695774,2152.94694909495,7782.5758611609,6671.20969928421,26339.0984801028
182,1,8,15,5855.24340092685,9506.73898577441,13164.689983519,13024.0630365646,18649.3587933104,2208.73264118918,8215.49229624487,6860.59528600882,27475.9845644854
183,1,8,16,5931.31464534473,9657.09057124926,13548.9158249121,13143.7676731513,18831.6533591869,2218.09025294318,8280.75089522926,6789.32239028126,28001.7782951225
184,1,8,17,5930.11491403692,9581.05254860384,14107.7329354049,13048.7677493264,18729.8017362717,2202.14796178353,8223.72327471888,6684.34532883266,27963.3175867008
185,1,8,18,5868.50007012538,9412.39635589973,14118.1598619165,12891.2921963616,18342.1699569741,2181.93741604721,8054.17272826979,6484.53374154184,27702.514752278
186,1,8,19,5801.24349088939,9230.13266192704,13969.6628230775,12613.2327829289,17717.2845659465,2122.42900292402,7775.03597964227,6240.16711693699,27294.2786455105
187,1,8,20,5583.48097067506,8892.9225157989,13742.7393306617,12242.6924589291,16767.7297043313,2033.56820046416,7326.72394919146,5925.79754143981,26559.7138814739
188,1,8,21,5439.01771788274,8481.87885683563,13364.5995085572,11788.6835974053,15564.3646671677,1951.71686553429,6835.17144978416,5534.34294300633,25834.3935969475
189,1,8,22,5305.56171428617,8202.08583616848,12578.1415284857,11380.8569285846,14284.6047325411,1881.01775730125,6358.26728243991,5292.59185869146,25267.3240191869
190,1,8,23,5249.34887438164,8059.49986490692,11972.2286469474,11123.059470317,13614.3583955369,1858.66919504279,6056.37815514152,5204.38761942425,25109.9261730747
191,1,8,24,5279.66638903248,7958.69200011939,11539.0712036481,10960.4328355326,13140.8700857499,1851.47336040668,5804.27197408089,5170.29540003944,25000.9633176019
192,1,9,1,5353.07889783443,7926.47229240411,11242.5406801881,10902.1757411801,12788.2873945176,1858.63770411956,5682.48238975723,5210.07700927606,25031.8076045657
193,1,9,2,5393.35156853438,7901.25654171492,11031.2089523958,10944.4257811627,12643.0377501724,1876.14479463639,5717.00719452038,5338.61727603099,25361.8295566295
194,1,9,3,5531.67385430188,8027.43640955195,10943.5629261232,11122.9574553005,12835.2235755588,1923.96255042536,5900.90054289964,5643.89317480105,26008.1598431874
195,1,9,4,5784.78025412322,8257.31759339377,11036.5793753551,11452.3403711119,13401.1882521709,2007.91606911411,6308.49732058649,6114.81251815447,26871.0217329695
196,1,9,5,6056.01728435447,8492.34111882758,11302.2586386076,11959.3840905919,14247.8632382187,2100.88158154877,6833.56466871099,6592.54005867128,27785.9003832189
197,1,9,6,6272.34483026351,8715.64027328577,11673.0989329677,12432.0117051876,15183.7537885541,2174.30431037213,7406.02212564447,7001.97415500782,28561.1400872316
198,1,9,7,6487.06830763858,8897.38727600462,11924.468283343,12901.523020072,15885.3560471817,2278.18226791734,7851.10561874508,7345.33161836859,29183.4895595849
199,1,9,8,6581.14834505487,9036.20071082695,12029.9114813083,13154.3179927561,16113.5087219927,2334.6651073466,8040.04316012648,7474.33477712709,29257.4226010314
200,1,9,9,6597.98450549162,9035.72225004657,12054.7094132754,13286.232557141,16199.8306632193,2344.05736279902,8029.20792737406,7509.84971786069,29100.2764588419
201,1,9,10,6524.16007952203,9021.54481283455,12062.0444312168,13284.8967236655,16230.9319030352,2324.32077651783,7805.61509753591,7399.66130279205,28806.6254862194
202,1,9,11,6425.87090519807,8957.42608108881,12096.2248034866,13307.5048447878,16286.2639566885,2299.30711816795,7779.14057130855,7307.84998557216,28539.1854338612
203,1,9,12,6411.95983408791,8924.07684140599,12010.3692573359,13413.9839338213,16656.9916579375,2283.87093497719,7884.65537116495,7276.62038942869,28308.1896695677
204,1,9,13,6566.00175202087,8943.19742224182,11875.4169847958,13569.341605066,17256.1563038139,2296.43339086163,8028.09782431092,7374.18423628344,28389.4930402938
205,1,9,14,6791.21038073312,9042.40453352773,11785.8958320841,13964.4096883341,18398.4231938741,2360.18277631591,8570.28912390675,7696.1471962463,28814.3197124421
206,1,9,15,7107.26849490633,9454.4586357265,11896.7585814474,14675.0515337166,19674.5738298116,2460.50096856114,9178.9758136802,8119.79395967928,30181.7998568399
207,1,9,16,7288.02573905355,9656.96077957171,12282.8020831911,15057.7140925948,20255.4561560068,2496.37574462792,9570.85711807191,8239.07099418002,30990.8373030427
208,1,9,17,7317.95342396299,9581.70936934345,13043.6188323613,15193.2300957634,20320.5700781037,2479.27513251953,9636.85713780902,8232.98647129274,30789.6223671612
209,1,9,18,7274.96102130591,9460.62152868742,13091.561033419,15294.6827734564,20423.8587705597,2462.88156596897,9752.01015575032,8265.17013404107,30700.6758245638
210,1,9,19,7262.40799186495,9208.55791424861,13020.9353962843,15244.0289090188,20082.7962570922,2395.83540524637,9703.44774407515,8116.28413926432,30181.7322431655
211,1,9,20,7113.5337009151,8983.78710760091,12908.2216125726,15171.9645254847,19581.2361398005,2317.00447792705,9501.11626503028,7920.00994990593,29605.2337606521
212,1,9,21,6922.37197495735,8612.38739349855,12693.8835790679,15013.0613773865,18874.9460006581,2228.26666991962,9261.89718681112,7678.9809636869,28789.0886854714
213,1,9,22,6826.05543879037,8373.72010441388,12314.6533174206,14935.4980516658,18173.7797271689,2170.43108976655,9070.52458506055,7499.07137232329,28261.8822499446
214,1,9,23,6708.49401313176,8189.19820600416,11850.3712344129,14913.5541304789,17731.9048777821,2131.35024123769,8915.09151746248,7449.64026277464,27938.0756993222
215,1,9,24,6717.16283748538,8074.57237653422,11509.7024587296,14998.3787179789,17406.8344441152,2109.99905425325,8850.15894754811,7383.21128720447,27899.159816407
216,1,10,1,6743.30103306547,8050.46625759523,11269.0847814059,15085.3396477935,17272.3289740509,2114.45663921568,8837.42644904414,7440.50946576175,28037.1920607618
217,1,10,2,6814.22983160306,8053.22176364543,11066.7020551688,15265.638321968,17311.9353869123,2117.6598791216,8933.83055089817,7497.76890257613,28381.9331856305
218,1,10,3,6948.61797350264,8143.70450824363,10963.3796246287,15545.5923198538,17539.4980414238,2163.19414066906,9119.12829868675,7690.21418164486,28920.5418770753
219,1,10,4,7120.96180078723,8337.05882412148,10949.5162701017,15890.8224358736,17963.5240801529,2225.40555745009,9396.93668420843,8048.79495967859,29687.6769835477
220,1,10,5,7355.41018587719,8563.8525393594,11140.762304987,16246.9295881764,18285.988197572,2302.67649303018,9649.30796884512,8280.50097603432,30667.7085867203
221,1,10,6,7417.12014569775,8712.5785057236,11381.0502927089,16318.6592177673,18612.1541772942,2376.31796779724,9731.41754811931,8422.09410026589,31080.3394524974
222,1,10,7,7331.49155883323,8781.06868767984,11483.089164047,16017.6744344981,18511.4732369478,2386.95324381435,9587.48680947455,8405.87219927701,30693.882922289
223,1,10,8,7192.00874890004,8672.85730568725,11500.0090595916,15674.7979442243,18251.8136707272,2381.74972712148,9343.77084243731,8333.62606039166,29724.4709617743
224,1,10,9,7079.93367968143,8653.17563690494,11577.2774182696,15355.0045780814,18104.6052192401,2357.12876675156,9169.11880222142,8188.23687716479,28782.1180379209
225,1,10,10,6917.4121919623,8634.62560693923,11713.1300418783,15045.2031652683,17921.782354258,2327.12268086167,8954.71566903764,8030.79518594257,28069.3467947687
226,1,10,11,6744.72708957983,8514.16044464989,11684.4952362567,14770.2912989673,17822.6382556894,2286.61451816669,8843.15551340188,7870.88203119778,27397.6059525283
227,1,10,12,6638.49886620018,8500.17921875253,11705.3086583345,14674.4481423779,18119.3773883184,2271.23168764512,8866.85401624105,7790.63588532972,26956.4762921111
228,1,10,13,6614.72523171982,8513.45729166715,11738.0801933367,14762.0141710161,18602.3640188032,2270.77964909084,8975.92060202709,7800.3127751956,27056.7829835941
229,1,10,14,6865.09768768824,8707.02952722365,11845.4987603432,15310.4847764749,19731.7364713715,2339.93454914563,9452.18355688437,8145.88678993909,27814.4701971351
