Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,3704,5701.785052,9154.898473,11080.60023,13800.06321,17585.95301,2165.425683,8201.015558,6929.495054,26942.7632
,,,,,,,,3705,5911.27572,9461.139058,11320.58104,14317.26278,18373.73782,2173.187301,8574.248382,7110.829945,27951.35457
,,,,,,,,3706,6061.606504,9762.784112,11453.54986,14741.28836,19177.96006,2231.722831,8937.813874,7333.663415,28860.60825
,,,,,,,,3707,6253.860673,9891.80928,11599.64683,15096.47429,19878.90212,2190.246297,9251.761515,7385.184111,29226.31415
,,,,,,,,3708,6374.093754,9990.934259,11839.5157,15368.17757,20490.87665,2199.248807,9451.208682,7414.99304,29623.38133
,,,,,,,,3709,6456.270935,10008.52226,11947.34329,15473.66984,21101.47693,2192.555736,9658.860364,7451.618177,29552.3377
,,,,,,,,3710,6452.266339,9795.57345,11956.3041,15551.49841,21544.6803,2207.49205,9726.240021,7412.170876,29061.7051
,,,,,,,,3711,6388.378427,9498.908329,12052.93674,15439.51052,21434.24934,2152.002748,9647.914945,7269.769199,28141.51807
,,,,,,,,3712,6267.614112,9228.606013,12099.06985,15214.28326,21264.2099,2099.00176,9547.868438,7106.12419,26831.99425
,,,,,,,,3713,6209.71443,9060.352962,12053.67008,14995.60499,21276.76769,2079.734708,9521.377386,6967.355931,26052.49833
,,,,,,,,3714,6086.143884,8995.584429,11847.69137,14718.91757,20951.70953,2074.315301,9401.831666,6857.232352,25583.15248
,,,,,,,,3715,5749.289056,8575.675559,11851.72785,14107.05427,19715.83103,1961.695195,8891.049266,6394.677859,24158.22015
,,,,,,,,3716,5359.91939,7952.923674,11625.35216,13381.8352,18231.99234,1827.915002,8185.58532,5867.612347,22208.94246
,,,,,,,,3717,5036.341583,7368.698668,10932.31797,12754.7089,16695.51064,1721.179093,7525.751117,5398.611489,20680.11022
,,,,,,,,3718,4815.95093,6914.009559,9964.773443,12196.77351,15351.66464,1614.419805,6906.817484,5116.635667,19464.18231
,,,,,,,,3719,4640.166113,6570.092841,9352.808937,11875.36241,14537.49822,1566.141845,6509.834102,4932.945489,18717.46486
,,,,,,,,3720,4570.548461,6415.486843,8890.286432,11643.57207,13954.84322,1569.821952,6265.34086,4788.246812,18087.88825
,,,,,,,,3721,4556.227867,6405.476858,8583.75457,11490.57418,13563.13271,1561.345961,6057.464328,4748.767999,17777.69289
,,,,,,,,3722,4562.824169,6428.862619,8341.435544,11431.7031,13293.32819,1586.973328,6020.734101,4792.494523,17957.99536
,,,,,,,,3723,4574.623322,6490.065187,8290.998766,11510.44692,13398.66586,1629.012989,6074.022864,4926.559108,17956.41924
,,,,,,,,3724,4790.112751,6698.144376,8491.893956,11863.11005,14040.78512,1712.691742,6488.303307,5301.617569,18971.65977
,,,,,,,,3725,5025.860946,7052.723542,8755.804595,12435.79763,15053.9577,1783.678622,7060.733569,5713.5326,20333.0006
,,,,,,,,3726,5312.346718,7332.110963,9154.268947,13042.86373,16012.14888,1880.8424,7618.220493,6024.665376,22058.31005
,,,,,,,,3727,5602.683584,7599.491241,9635.354195,13675.65533,17024.95517,1913.117518,8106.278608,6294.532014,23702.99906
,,,,,,,,3728,5802.956442,7790.649089,10011.19995,14261.05363,17929.497,1927.985276,8544.439592,6480.240427,25206.92772
,,,,,,,,3729,6005.759817,7871.570395,10256.414,14680.21287,18902.91894,1947.470967,8836.923625,6588.744693,26417.59938
,,,,,,,,3730,6159.252695,7933.475119,10497.87036,14967.51195,19519.0888,1945.654653,8993.636684,6686.147505,27156.18934
,,,,,,,,3731,6296.723126,8060.171953,10748.06785,15212.52085,20030.21361,1937.560015,9212.41042,6770.311268,27682.54342
,,,,,,,,3732,6315.467952,8268.513729,11009.92244,15419.42533,20411.84865,1949.451069,9250.084521,6897.167128,28000.44822
,,,,,,,,3733,6430.872428,8349.808007,11400.60616,15540.26327,20327.72301,1948.108041,9253.527504,6971.006587,28335.48429
,,,,,,,,3734,6430.385689,8328.999355,11793.82748,15632.89824,20305.54271,1928.260908,9323.125635,7002.617795,28084.02144
,,,,,,,,3735,6326.388166,8229.221946,12155.34974,15426.08301,19903.85128,1903.324817,9192.172608,6873.466489,27371.465
,,,,,,,,3736,6116.418642,8102.324008,12264.18411,15105.13267,19535.1551,1877.169112,8978.626447,6680.589323,26356.82763
,,,,,,,,3737,6032.269072,8048.503065,12014.41552,14798.03126,19451.09586,1875.417174,8861.246558,6580.814246,25514.78501
,,,,,,,,3738,5932.421711,8130.644571,11575.57807,14427.26476,19209.9895,1870.505991,8729.87641,6482.628053,24982.45674
,,,,,,,,3739,5629.33139,7803.708642,11375.22506,13820.63592,18345.18322,1786.442996,8329.27028,6113.661528,23671.05412
,,,,,,,,3740,5263.432511,7290.312418,11101.2313,13195.80854,17244.57609,1696.111901,7817.472096,5686.809333,21920.71214
,,,,,,,,3741,4970.204254,6918.732656,10474.43544,12610.17275,16168.64165,1642.315645,7264.01865,5312.21261,20376.80759
,,,,,,,,3742,4783.047181,6605.361668,9860.000194,12128.01524,15189.06401,1567.861598,6844.019856,5030.868039,19259.89034
,,,,,,,,3743,4629.222686,6374.753214,9263.53436,11796.77729,14415.06793,1515.366999,6455.117242,4882.105222,18467.66824
,,,,,,,,3744,4533.319819,6231.297804,8834.998727,11547.2465,13826.51287,1492.605523,6197.974374,4759.560324,17852.57407
,,,,,,,,3745,4419.089892,6142.867892,8513.292231,11372.48227,13413.94731,1481.897612,6021.530854,4683.761098,17532.60773
,,,,,,,,3746,4404.262751,6148.971909,8398.931037,11272.44507,13161.57834,1472.715919,5906.784416,4699.872133,17445.0692
,,,,,,,,3747,4404.693819,6148.854341,8324.755468,11265.78952,13031.06703,1488.734595,5928.946581,4762.293223,17297.21014
,,,,,,,,3748,4560.89821,6282.915728,8298.183058,11579.88158,13364.20009,1559.541126,6146.048435,5009.090767,18121.58792
,,,,,,,,3749,4779.643928,6606.114158,8221.808833,12077.30631,14008.38381,1637.41228,6576.07898,5310.39934,19479.49722
,,,,,,,,3750,5070.649969,6873.904205,8494.150266,12637.96046,14703.43882,1702.560009,7039.346207,5539.965365,21052.22139
,,,,,,,,3751,5247.928438,7134.996143,8909.500863,13135.78208,15230.60548,1731.889171,7386.374351,5693.948003,22386.63517
,,,,,,,,3752,5380.147792,7304.394864,9338.127309,13602.76061,15566.27866,1782.287139,7674.863748,5779.862875,23632.12168
,,,,,,,,3753,5480.20809,7484.842669,9669.470896,14013.24749,15864.16563,1785.750134,7933.896629,5823.01552,24612.38121
,,,,,,,,3754,5636.440255,7533.080897,9953.417526,14302.3877,15956.92134,1782.195413,8025.748321,5754.13984,25341.29948
,,,,,,,,3755,5723.654885,7618.902086,10037.23816,14570.16714,15952.05957,1765.373168,8142.802503,5695.749498,25524.17142
,,,,,,,,3756,5862.568309,7701.39226,10067.86326,14735.33038,16060.83488,1771.793794,8374.157873,5691.162616,25638.32792
,,,,,,,,3757,5947.901974,7727.068872,10077.35542,14848.49956,16117.10622,1799.523525,8366.778773,5708.504599,26090.22965
,,,,,,,,3758,6013.70552,7730.330438,10053.45291,14917.42464,16315.77565,1803.971419,8449.197977,5795.208898,26379.53441
,,,,,,,,3759,5931.805566,7684.19112,10032.29211,14853.48147,16363.98633,1820.975861,8317.087689,5769.952844,25919.78784
,,,,,,,,3760,5858.532403,7609.937674,10106.29995,14706.74851,16514.42593,1812.384744,8171.644867,5772.338157,25270.11253
,,,,,,,,3761,5850.031746,7614.373194,10107.39618,14466.60788,16761.6978,1822.866573,8158.987577,5774.511837,24727.07354
,,,,,,,,3762,5714.73753,7666.541006,10135.1617,14094.85233,16470.43572,1813.005151,7955.190545,5655.386416,24424.84043
,,,,,,,,3763,5341.22014,7387.210132,10372.3099,13447.99006,15597.16689,1739.398391,7511.459322,5352.592233,23257.6213
,,,,,,,,3764,5103.810254,7059.098478,10324.92843,12774.18659,14567.74191,1677.790594,6976.282447,5048.105746,21595.23927
,,,,,,,,3765,4890.860169,6802.969454,9942.190813,12222.06695,13722.83375,1633.07852,6464.704726,4844.811003,20439.6675
,,,,,,,,3766,4785.132509,6523.948681,9516.800212,11948.96284,13250.67602,1583.959666,6155.635976,4660.640406,19504.79612
,,,,,,,,3767,4647.874476,6411.289715,9077.200244,11578.88005,12711.21299,1574.173271,5888.749455,4601.992179,18863.62829
,,,,,,,,3768,4588.494534,6340.32857,8735.402944,11412.8413,12417.47925,1561.315707,5655.274613,4624.914923,18635.52858
,,,,,,,,3769,4629.022592,6383.805095,8538.569002,11367.18255,12362.89784,1595.564913,5662.055332,4736.480303,18768.82022
,,,,,,,,3770,4741.263408,6664.380931,8380.043965,11604.55417,12829.62262,1669.297388,5938.680078,5060.118821,19603.54183
,,,,,,,,3771,5023.161394,7013.328731,8554.03703,11991.0787,13753.53196,1808.220837,6440.606471,5574.800587,20898.38092
,,,,,,,,3772,5243.48625,7462.78555,8918.415961,12323.98014,14678.69516,1952.464424,6775.339014,5967.147752,22189.60122
,,,,,,,,3773,5325.999909,7787.182494,9657.251184,12480.19076,15151.76273,2009.190915,6990.675639,6188.798414,23196.55098
,,,,,,,,3774,5443.991486,8025.136919,10412.72744,12619.70224,15426.295,2056.557253,7088.263593,6329.049561,23875.78173
,,,,,,,,3775,5556.032762,8167.708849,10862.8498,12717.9649,15618.42304,2110.329329,7187.653906,6452.474996,24559.78773
,,,,,,,,3776,5589.040707,8400.843423,11165.70505,12766.31535,15726.11216,2135.583757,7242.784721,6510.990053,24636.08907
,,,,,,,,3777,5623.325937,8517.122004,11447.19192,12771.79077,15827.86241,2149.070116,7319.52968,6556.078768,25491.93567
,,,,,,,,3778,5712.413896,8662.796007,11611.07254,12784.2358,15884.34949,2158.097037,7337.648482,6613.512078,26093.68763
,,,,,,,,3779,5668.918955,8651.890586,11695.48861,12831.75733,16092.77432,2136.916747,7399.828348,6609.274795,25853.22021
,,,,,,,,3780,5677.84394,8630.908349,11801.6408,12837.83925,16391.78564,2096.056742,7430.818717,6592.507613,25914.93519
,,,,,,,,3781,5704.046158,8658.627619,11840.17623,12884.10982,16957.42961,2080.192347,7518.381482,6610.128685,25930.82536
,,,,,,,,3782,5726.022412,8601.453617,11785.64425,12974.66996,17516.71211,2067.681381,7633.265405,6632.760513,25954.77099
,,,,,,,,3783,5717.297284,8588.228722,11795.96782,13006.69772,17670.49469,2060.722556,7694.488386,6569.216926,25898.12013
,,,,,,,,3784,5704.960493,8526.736286,11789.69956,12999.82414,17782.23431,2034.382786,7793.696061,6470.625095,25588.44483
,,,,,,,,3785,5707.398614,8473.792984,11820.23832,13086.52189,18034.66517,2032.578062,7916.779017,6442.109129,25282.92853
,,,,,,,,3786,5710.833179,8525.688846,11811.0999,12994.20112,17851.13411,2041.577214,7838.271854,6355.524827,25040.15904
,,,,,,,,3787,5417.458997,8127.244737,11953.49236,12529.90968,16687.54243,1944.918448,7385.273194,5915.496225,23884.47905
,,,,,,,,3788,5084.444549,7579.965328,11709.61456,12023.70608,15322.66558,1829.582273,6749.917049,5494.754125,21996.1815
,,,,,,,,3789,4789.129929,7085.274637,11013.91224,11555.93417,14131.65818,1762.77639,6185.582006,5158.561673,20590.16117
,,,,,,,,3790,4674.035128,6732.859541,10195.84341,11241.11254,13266.07457,1696.45199,5814.034971,4919.307067,19600.82583
,,,,,,,,3791,4603.30635,6540.397423,9561.959004,10995.74441,12712.55122,1659.797191,5549.65813,4836.724786,18876.72247
,,,,,,,,3792,4551.978768,6490.639065,9150.894406,10869.89,12327.31331,1640.505295,5364.914124,4777.803113,18539.43668
,,,,,,,,3793,4562.273742,6416.697662,8861.740281,10924.8421,12235.50641,1681.94822,5378.440519,4815.121171,18727.27171
,,,,,,,,3794,4713.31266,6664.043698,8753.937301,11112.21949,12553.30288,1737.155759,5620.841693,5117.821406,19421.23433
,,,,,,,,3795,4921.930455,6992.373628,8853.688639,11528.04641,13371.06385,1882.345479,6107.457397,5569.982043,20663.19213
,,,,,,,,3796,5128.296487,7430.252127,9256.712157,11836.40344,14215.11037,2001.832538,6480.564697,5969.933857,21926.02431
,,,,,,,,3797,5268.741282,7854.386101,10062.98989,12079.17157,14667.26828,2061.785976,6669.73116,6166.117635,22828.27275
,,,,,,,,3798,5366.608418,8158.118992,10873.97666,12288.93034,14939.66842,2119.163053,6808.364967,6272.159197,23641.73645
,,,,,,,,3799,5578.223982,8523.348299,11414.86878,12515.96204,15302.66566,2166.582605,6868.605366,6460.338422,24397.92197
,,,,,,,,3800,5678.424811,8763.113209,11829.99717,12717.76894,15625.39768,2179.603266,7021.349236,6524.078133,25020.31625
,,,,,,,,3801,5798.224588,9025.564993,12260.26763,12868.01635,16000.96072,2252.518274,7186.62425,6550.20906,25848.91925
,,,,,,,,3802,5909.900976,9171.06657,12537.80241,13014.31261,16369.75273,2267.544702,7307.018896,6729.550023,26617.8583
,,,,,,,,3803,5992.846011,9226.464516,12784.20186,13160.83718,16773.20076,2269.254486,7520.40698,6756.928887,27111.69945
,,,,,,,,3804,6052.647638,9222.358201,13171.30206,13296.06145,17338.94574,2244.773751,7814.240731,6788.180924,27215.8286
,,,,,,,,3805,6157.542422,9330.178797,13516.16402,13417.37486,17990.87376,2222.319412,8172.155854,6853.809881,27430.42259
,,,,,,,,3806,6195.527323,9339.138593,13778.83916,13543.2547,18702.63308,2236.614605,8415.239556,6913.704676,27662.48191
,,,,,,,,3807,6212.058866,9256.808633,13846.59838,13571.78443,18853.14214,2176.03279,8496.784378,6862.70517,27257.814
,,,,,,,,3808,6195.54896,9135.287834,13819.10662,13577.23517,18839.8221,2172.028226,8483.973873,6740.684562,26704.75075
,,,,,,,,3809,6156.093656,9059.970956,13666.9274,13643.7247,18990.98849,2156.976924,8513.418955,6669.186087,26406.18679
,,,,,,,,3810,6146.654456,9076.018225,13603.44865,13484.07954,18717.45252,2173.324517,8469.779199,6572.046699,26225.9141
,,,,,,,,3811,5815.123196,8680.352,13641.53185,12960.6973,17520.5069,2037.746757,7927.436114,6156.232651,24707.01038
,,,,,,,,3812,5412.054668,8083.176449,13405.85361,12379.57751,16047.27514,1909.659294,7263.971006,5735.897606,22901.12476
,,,,,,,,3813,5120.012177,7635.589727,12475.44347,11858.48485,14805.59125,1824.308913,6686.865048,5364.17996,21420.94282
,,,,,,,,3814,4962.901236,7305.428175,11418.06711,11542.21601,13935.38459,1759.313884,6256.61503,5141.338815,20350.37719
,,,,,,,,3815,4775.296173,7080.982304,10609.20394,11323.87945,13302.14212,1711.835607,5993.690921,5082.913476,19717.16778
,,,,,,,,3816,4768.205709,6934.033308,10051.3435,11180.39489,12918.56922,1712.748366,5824.167322,5012.542331,19272.02799
,,,,,,,,3817,4779.827942,6955.273437,9671.260332,11162.0174,12844.63109,1734.436576,5831.434109,5099.760936,19438.19552
,,,,,,,,3818,4964.640109,7208.990692,9489.775399,11474.87972,13303.21067,1818.715984,6159.721601,5387.600373,20296.21663
,,,,,,,,3819,5170.420928,7697.866224,9526.257664,11846.93397,14275.80189,1980.904754,6688.07259,5869.995438,21322.18156
,,,,,,,,3820,5356.321823,8169.91382,9903.053794,12205.79247,15309.28514,2081.564545,7110.952171,6266.173261,22608.64626
,,,,,,,,3821,5507.12392,8607.751443,10817.2029,12435.27875,16041.89235,2137.326242,7392.663083,6420.457806,23741.02496
,,,,,,,,3822,5639.712116,8876.355933,11772.9011,12830.08899,16549.82976,2177.216092,7655.771363,6577.015692,24787.09453
,,,,,,,,3823,5762.037226,9196.264602,12563.36633,13179.0991,17166.1426,2242.96851,7973.32418,6779.934826,25939.50906
,,,,,,,,3824,5931.504984,9400.058031,13162.76958,13591.61698,17635.98818,2281.393934,8330.148259,6880.303783,27024.20314
,,,,,,,,3825,6091.24605,9742.096719,13670.42497,13932.00897,18060.16623,2289.497898,8701.744138,6946.194782,27964.74366
,,,,,,,,3826,6227.940944,10119.31618,13964.99323,14498.53512,18481.2244,2320.713305,8992.90372,7067.876605,29009.21933
,,,,,,,,3827,6355.392748,10415.7221,14182.53307,14845.60867,18873.0098,2338.042972,9244.627349,7170.746622,29645.85672
,,,,,,,,3828,6472.667753,10734.62369,14468.70842,15120.57605,19384.8462,2356.542257,9572.320804,7211.110637,30249.43868
,,,,,,,,3829,6662.230189,10829.35414,14708.92691,15447.67641,20001.42942,2359.990639,9831.219385,7257.032863,30332.02555
,,,,,,,,3830,6834.221411,10806.56167,14934.04938,15740.73576,20628.31259,2351.527362,10126.38989,7436.559207,29914.9226
,,,,,,,,3831,6780.926543,10668.90269,15117.58217,15735.40875,20981.2696,2361.196786,10243.48243,7430.84287,29292.72008
,,,,,,,,3832,6733.952655,10343.14942,15109.34365,15611.97047,21304.89066,2320.884841,10193.98063,7361.266192,28638.31782
,,,,,,,,3833,6600.74072,9905.536084,14802.3734,15494.59999,21712.28739,2265.723002,10216.67456,7377.139009,27824.7102
,,,,,,,,3834,6529.998952,9667.690041,14279.92411,15219.29251,21619.54947,2241.638164,10059.45628,7317.695143,27169.72263
,,,,,,,,3835,6109.859437,9027.076694,13673.28239,14533.60752,20340.55108,2110.947509,9439.184531,6812.09203,25526.7692
,,,,,,,,3836,5714.051274,8248.547144,13145.21394,13832.56135,18779.65655,1963.039529,8631.188485,6357.232901,23142.32299
,,,,,,,,3837,5350.212473,7622.2376,12081.46736,13005.91572,17351.76989,1848.844027,7862.969302,5891.108814,21369.00643
,,,,,,,,3838,5043.900357,7088.909576,10966.93892,12533.20449,16250.58404,1760.633473,7351.555029,5578.137662,19984.08304
,,,,,,,,3839,4875.39765,6815.796461,10106.92834,12213.92195,15348.98716,1710.813014,6967.229711,5333.408823,19236.62802
,,,,,,,,3840,4764.692994,6632.419671,9510.274156,11998.5641,14593.00121,1659.845638,6707.834581,5185.871084,18621.59081
,,,,,,,,3841,4723.478375,6589.734209,9156.896213,11950.27637,14259.44998,1699.97253,6625.206126,5183.963624,18497.16352
,,,,,,,,3842,4805.591868,6821.274131,8944.597068,12158.52136,14325.78326,1760.748309,6805.495456,5330.170732,19364.61657
,,,,,,,,3843,4984.843656,7108.070146,8993.9937,12512.47577,15180.00124,1908.715925,7181.460901,5848.469712,20234.38413
,,,,,,,,3844,5255.803761,7566.932327,9297.728414,13003.99587,16220.51371,2012.479952,7572.531747,6298.680017,21708.43855
,,,,,,,,3845,5459.253794,8022.112662,10136.11576,13340.26848,16840.62892,2071.015988,7838.905524,6518.849793,22854.75301
,,,,,,,,3846,5688.935336,8350.405425,10950.4096,13710.34948,17424.73599,2147.310143,8020.368953,6739.249138,24026.49928
,,,,,,,,3847,5844.124636,8663.587541,11809.0014,14040.23556,17989.03788,2186.592523,8202.199334,6900.618482,25295.67415
,,,,,,,,3848,5991.042717,8944.429103,12513.49558,14449.22753,18447.08427,2231.37136,8411.924431,7020.383449,26431.75392
,,,,,,,,3849,6111.893645,9233.30316,13084.43477,14704.70194,18957.79217,2244.802589,8630.637754,7129.962455,27437.63097
,,,,,,,,3850,6253.456769,9493.9573,13567.12173,15118.96673,19528.80328,2272.908424,8827.389778,7261.918864,28477.73522
,,,,,,,,3851,6382.06387,9669.066166,13896.21013,15246.98603,20261.80344,2261.622387,9124.575822,7328.935023,29164.0932
,,,,,,,,3852,6498.562218,9858.26084,14141.87376,15519.99955,21167.67735,2263.687272,9459.404356,7450.01579,29766.80148
,,,,,,,,3853,6623.423206,10032.72108,14135.62275,15718.29028,22062.07297,2271.248255,9844.001244,7535.803865,30294.56157
,,,,,,,,3854,6714.253033,10096.22207,14027.45016,15848.08631,22772.36693,2246.953463,10094.5465,7571.483163,30438.23764
,,,,,,,,3855,6686.230982,9966.088905,13896.46512,15815.05262,22839.10734,2231.043838,10069.9014,7493.971275,30125.09663
,,,,,,,,3856,6555.777031,9760.409508,13726.33623,15569.77349,22557.56097,2192.925577,9881.389587,7271.27124,29094.88802
,,,,,,,,3857,6295.903102,9445.510747,13444.37991,15170.11388,22065.14501,2132.096796,9608.87694,7110.30859,27846.52515
,,,,,,,,3858,6161.718522,9248.817566,13207.52438,14811.73057,21518.05051,2133.035249,9368.352243,6969.471751,27075.9057
,,,,,,,,3859,5860.547097,8718.932748,13122.54131,14057.72608,19892.4091,1984.727542,8702.643613,6473.316838,25301.15981
,,,,,,,,3860,5359.011946,8012.274714,12941.99243,13235.17784,17989.68673,1859.746093,7886.713622,5947.689711,22940.31804
,,,,,,,,3861,4980.135722,7424.663092,12059.68225,12524.17332,16305.88617,1740.50343,7122.693047,5531.554005,21142.84735
,,,,,,,,3862,4815.34541,6974.811579,11038.87527,12012.10741,15053.40069,1689.109774,6569.985783,5226.840111,19853.31672
,,,,,,,,3863,4677.906534,6767.261634,10237.31308,11671.66638,14119.57619,1656.700069,6183.23742,5053.362825,18993.40858
